pond_id,date_time,doy,meta_top,meta_bottom,thermocline,buoy_freq
B,8/19/2020 21:00,232,0,2,1.332957028,0.024606493
B,8/19/2020 21:30,232,0,2,1.332957028,0.024606493
B,8/19/2020 22:00,232,0,2,1.332957028,0.024606493
B,8/19/2020 22:30,232,0,2,1.332957028,0.024606493
B,8/19/2020 23:00,232,0.231240189,2,1.326489445,0.024606493
B,8/19/2020 23:30,232,0.266561402,2,1.332957028,0.024606493
B,8/20/2020 0:00,233,0,2,1.332957028,0.024606493
B,8/20/2020 0:30,233,0.231240189,2,1.326489445,0.024606493
B,8/20/2020 1:00,233,0,2,1.328295241,0.028696153
B,8/20/2020 1:30,233,0.231240189,2,1.323207033,0.028696153
B,8/20/2020 2:00,233,0,2,1.333000717,0.028696153
B,8/20/2020 2:30,233,0.185442579,2,1.327745172,0.028696153
B,8/20/2020 3:00,233,0.404992423,2,1.319445782,0.024564001
B,8/20/2020 3:30,233,0.476115287,2,1.333000717,0.028696153
B,8/20/2020 4:00,233,0.43582751,2,1.328295241,0.028696153
B,8/20/2020 4:30,233,0.526794465,2,1.333118438,0.028696153
B,8/20/2020 5:00,233,0.527038419,2,1.333093164,0.024564001
B,8/20/2020 5:30,233,1.013138165,2,1.341975012,0.028696153
B,8/20/2020 6:00,233,0.807592906,2,1.344582412,0.024564001
B,8/20/2020 6:30,233,0.808949975,2,1.347563699,0.020463193
B,8/20/2020 7:00,233,1.018420182,2,1.353908121,0.020463193
B,8/20/2020 7:30,233,0.936774153,2,1.352592124,0.016393603
B,8/20/2020 8:00,233,1.022990472,2,1.360688749,0.016393603
B,8/20/2020 8:30,233,1.022990472,2,1.360688749,0.016393603
B,8/20/2020 9:00,233,0.810322458,2,1.352592124,0.016393603
B,8/20/2020 9:30,233,0.683870763,2,1.352592124,0.016393603
B,8/20/2020 10:00,233,0.557419068,2,1.352592124,0.016393603
B,8/20/2020 10:30,233,0,2,1.352592124,0.016393603
B,8/20/2020 11:00,233,0,2,1.347563699,0.020463193
B,8/20/2020 11:30,233,0,2,1.347563699,0.020463193
B,8/20/2020 12:00,233,0,2,1.356560416,0.016374391
B,8/20/2020 12:30,233,0,2,1.356754214,0.020474771
B,8/20/2020 13:00,233,0,2,1.356754214,0.020474771
B,8/20/2020 13:30,233,0,2,1.34953746,0.020474771
B,8/20/2020 14:00,233,0,2,1.345761682,0.024606493
B,8/20/2020 14:30,233,0,2,1.360473027,0.020510144
B,8/20/2020 15:00,233,0,2,1.341542661,0.020510144
B,8/20/2020 15:30,233,0,1.5,0.125,0.157435588
B,8/20/2020 16:00,233,0,1.5,0.125,0.158502417
B,8/20/2020 16:30,233,0,2,1.339569221,0.024648955
B,8/20/2020 17:00,233,0,2,1.339569221,0.024648955
B,8/20/2020 17:30,233,0,2,1.339569221,0.024648955
B,8/20/2020 18:00,233,0,2,1.339569221,0.024648955
B,8/20/2020 18:30,233,0,2,1.339569221,0.024648955
B,8/20/2020 19:00,233,0,2,1.339569221,0.024648955
B,8/20/2020 19:30,233,0,2,1.333030968,0.028745735
B,8/20/2020 20:00,233,0,2,1.337965806,0.028745735
B,8/20/2020 20:30,233,0,2,1.332957028,0.024606493
B,8/20/2020 21:00,233,0,2,1.326489445,0.024606493
B,8/20/2020 21:30,233,0,2,1.333030968,0.028745735
B,8/20/2020 22:00,233,0,2,1.326489445,0.024606493
B,8/20/2020 22:30,233,0,2,1.326489445,0.024606493
B,8/20/2020 23:00,233,0,2,1.326489445,0.024606493
B,8/20/2020 23:30,233,0,2,1.326489445,0.024606493
B,8/21/2020 0:00,234,0.231240189,2,1.327745172,0.028696153
B,8/21/2020 0:30,234,0.231240189,2,1.327745172,0.028696153
B,8/21/2020 1:00,234,0.231240189,2,1.327745172,0.028696153
B,8/21/2020 1:30,234,0,2,1.327745172,0.028696153
B,8/21/2020 2:00,234,0.231240189,2,1.327745172,0.028696153
B,8/21/2020 2:30,234,0,2,1.327745172,0.028696153
B,8/21/2020 3:00,234,0.185187861,2,1.327745172,0.028696153
B,8/21/2020 3:30,234,0.245760079,2,1.327745172,0.028696153
B,8/21/2020 4:00,234,0.43582751,2,1.333000717,0.028696153
B,8/21/2020 4:30,234,0.526794465,2,1.337965282,0.028696153
B,8/21/2020 5:00,234,0.716076679,2,1.337965282,0.028696153
B,8/21/2020 5:30,234,0.807299535,2,1.337107966,0.032731954
B,8/21/2020 6:00,234,0.807592906,2,1.344582412,0.024564001
B,8/21/2020 6:30,234,1.01534665,2,1.349796839,0.024564001
B,8/21/2020 7:00,234,0.808949975,2,1.347563699,0.020463193
B,8/21/2020 7:30,234,1.018420182,2,1.353908121,0.020463193
B,8/21/2020 8:00,234,0.810322458,2,1.352592124,0.016393603
B,8/21/2020 8:30,234,0.810322458,2,1.352592124,0.016393603
B,8/21/2020 9:00,234,0.810322458,2,1.352592124,0.016393603
B,8/21/2020 9:30,234,0.808949975,2,1.347563699,0.020463193
B,8/21/2020 10:00,234,0,2,1.347563699,0.020463193
B,8/21/2020 10:30,234,0,2,1.340589425,0.020463193
B,8/21/2020 11:00,234,0,2,1.340589425,0.020463193
B,8/21/2020 11:30,234,0,2,1.356754214,0.020474771
B,8/21/2020 12:00,234,0,2,1.34953746,0.020474771
B,8/21/2020 12:30,234,0,2,1.34953746,0.020474771
B,8/21/2020 13:00,234,0,2,1.34953746,0.020474771
B,8/21/2020 13:30,234,0,2,1.345761682,0.024606493
B,8/21/2020 14:00,234,0,1.5,0.125,0.180166854
B,8/21/2020 14:30,234,0,2,1.345762527,0.024648955
B,8/21/2020 15:00,234,0,2,1.339569221,0.024648955
B,8/21/2020 15:30,234,0,1.5,0.125,0.186200528
B,8/21/2020 16:00,234,0,1.5,0.125,0.177908468
B,8/21/2020 16:30,234,0,1.5,0.125,0.160340079
B,8/21/2020 17:00,234,0,1.5,0.125,0.145672536
B,8/21/2020 17:30,234,0,2,1.347263667,0.024691388
B,8/21/2020 18:00,234,0,2,1.332805897,0.024648955
B,8/21/2020 18:30,234,0,2,1.339569221,0.024648955
B,8/21/2020 19:00,234,0,2,1.339569221,0.024648955
B,8/21/2020 19:30,234,0,2,1.339569221,0.024648955
B,8/21/2020 20:00,234,0,2,1.339569221,0.024648955
B,8/21/2020 20:30,234,0,2,1.339569221,0.024648955
B,8/21/2020 21:00,234,0,2,1.333030968,0.028745735
B,8/21/2020 21:30,234,0,2,1.333030968,0.028745735
B,8/21/2020 22:00,234,0,2,1.333030968,0.028745735
B,8/21/2020 22:30,234,0,2,1.333030968,0.028745735
B,8/21/2020 23:00,234,0,2,1.333030968,0.028745735
B,8/21/2020 23:30,234,0,2,1.333030968,0.028745735
B,8/22/2020 0:00,235,0.266608661,2,1.333030968,0.028745735
B,8/22/2020 0:30,235,0.266608661,2,1.333030968,0.028745735
B,8/22/2020 1:00,235,0,2,1.333030968,0.028745735
B,8/22/2020 1:30,235,0,2,1.329041972,0.032835826
B,8/22/2020 2:00,235,0.266608661,2,1.329041972,0.032835826
B,8/22/2020 2:30,235,0.266608661,2,1.329041972,0.032835826
B,8/22/2020 3:00,235,0,2,1.329041972,0.032835826
B,8/22/2020 3:30,235,0,2,1.327745172,0.028696153
B,8/22/2020 4:00,235,0,2,1.327745172,0.028696153
B,8/22/2020 4:30,235,0.184219621,2,1.322105253,0.028696153
B,8/22/2020 5:00,235,0.184998932,2,1.322105253,0.028696153
B,8/22/2020 5:30,235,0.185442579,2,1.322105253,0.028696153
B,8/22/2020 6:00,235,0.404944929,2,1.322105253,0.028696153
B,8/22/2020 6:30,235,0.43459479,2,1.322105253,0.028696153
B,8/22/2020 7:00,235,0.661385599,2,1.322105253,0.028696153
B,8/22/2020 7:30,235,0.43538004,2,1.327745172,0.028696153
B,8/22/2020 8:00,235,0.670531509,2,1.327745172,0.028696153
B,8/22/2020 8:30,235,0.685669172,2,1.333000717,0.028696153
B,8/22/2020 9:00,235,0.685669172,2,1.333000717,0.028696153
B,8/22/2020 9:30,235,0.526794465,2,1.337965282,0.028696153
B,8/22/2020 10:00,235,0.531136643,2,1.337252916,0.032835826
B,8/22/2020 10:30,235,0.685689426,2,1.333056549,0.032835826
B,8/22/2020 11:00,235,0,2,1.328604433,0.032835826
B,8/22/2020 11:30,235,0,2,1.33749383,0.032892496
B,8/22/2020 12:00,235,0,2,1.338329997,0.028745735
B,8/22/2020 12:30,235,0,2,1.341815281,0.032892496
B,8/22/2020 13:00,235,0,2,1.341815281,0.032892496
B,8/22/2020 13:30,235,0,2,1.341815281,0.032892496
B,8/22/2020 14:00,235,0,2,1.332867781,0.032892496
B,8/22/2020 14:30,235,0,2,1.341815281,0.032892496
B,8/22/2020 15:00,235,0,2,1.336846871,0.037046772
B,8/22/2020 15:30,235,0,2,1.337443252,0.032949126
B,8/22/2020 16:00,235,0,2,1.338330877,0.028795283
B,8/22/2020 16:30,235,0,2,1.337443252,0.032949126
B,8/22/2020 17:00,235,0,2,1.337443252,0.032949126
B,8/22/2020 17:30,235,0,2,1.337443252,0.032949126
B,8/22/2020 18:00,235,0,2,1.337443252,0.032949126
B,8/22/2020 18:30,235,0,2,1.337443252,0.032949126
B,8/22/2020 19:00,235,0,2,1.337443252,0.032949126
B,8/22/2020 19:30,235,0,2,1.337443252,0.032949126
B,8/22/2020 20:00,235,0,2,1.337443252,0.032949126
B,8/22/2020 20:30,235,0,2,1.337443252,0.032949126
B,8/22/2020 21:00,235,0,2,1.337443252,0.032949126
B,8/22/2020 21:30,235,0,2,1.333032959,0.037046772
B,8/22/2020 22:00,235,0,2,1.333032959,0.037046772
B,8/22/2020 22:30,235,0,2,1.333032959,0.037046772
B,8/22/2020 23:00,235,0,2,1.333032959,0.037046772
B,8/22/2020 23:30,235,0,2,1.328552297,0.032892496
B,8/23/2020 0:00,236,0,2,1.325773709,0.036983019
B,8/23/2020 0:30,236,0,2,1.329183547,0.036983019
B,8/23/2020 1:00,236,0,2,1.329183547,0.036983019
B,8/23/2020 1:30,236,0,2,1.329183547,0.036983019
B,8/23/2020 2:00,236,0,2,1.329183547,0.036983019
B,8/23/2020 2:30,236,0.230595164,2,1.329183547,0.036983019
B,8/23/2020 3:00,236,0,2,1.329183547,0.036983019
B,8/23/2020 3:30,236,0.230595164,2,1.329183547,0.036983019
B,8/23/2020 4:00,236,0,2,1.326656557,0.041019671
B,8/23/2020 4:30,236,0,2,1.326656557,0.041019671
B,8/23/2020 5:00,236,0.185442579,2,1.326656557,0.041019671
B,8/23/2020 5:30,236,0.67025507,2,1.326656557,0.041019671
B,8/23/2020 6:00,236,0.43459479,2,1.333075829,0.036983019
B,8/23/2020 6:30,236,0.685592688,2,1.330019757,0.041019671
B,8/23/2020 7:00,236,0.716049363,2,1.333213653,0.041019671
B,8/23/2020 7:30,236,0.716049363,2,1.336747381,0.036983019
B,8/23/2020 8:00,236,0.716049363,2,1.336747381,0.036983019
B,8/23/2020 8:30,236,0.526748939,2,1.336747381,0.036983019
B,8/23/2020 9:00,236,0.43459479,2,1.333075829,0.036983019
B,8/23/2020 9:30,236,0,2,1.336340376,0.041137728
B,8/23/2020 10:00,236,0,2,1.333052255,0.041137728
B,8/23/2020 10:30,236,0,2,1.336846871,0.037046772
B,8/23/2020 11:00,236,0,2,1.336846871,0.037046772
B,8/23/2020 11:30,236,0,2,1.332909176,0.037046772
B,8/23/2020 12:00,236,0,2,1.332909858,0.037086407
B,8/23/2020 12:30,236,0,2,1.332909858,0.037086407
B,8/23/2020 13:00,236,0,2,1.332909858,0.037086407
B,8/23/2020 13:30,236,0,1.5,0.125,0.254251142
B,8/23/2020 14:00,236,0,1.5,0.125,0.29064466
B,8/23/2020 14:30,236,0,1.5,0.125,0.323619679
B,8/23/2020 15:00,236,0,1.5,0.125,0.34008915
B,8/23/2020 15:30,236,0,1.5,0.125,0.340943343
B,8/23/2020 16:00,236,0,1.5,0.125,0.354987702
B,8/23/2020 16:30,236,0,1.5,0.125,0.372028991
B,8/23/2020 17:00,236,0,1.5,0.125,0.325537088
B,8/23/2020 17:30,236,0,1.5,0.125,0.319417469
B,8/23/2020 18:00,236,0,1.5,0.125,0.298430125
B,8/23/2020 18:30,236,0,1.5,0.125,0.272562884
B,8/23/2020 19:00,236,0,2,1.332780944,0.037261929
B,8/23/2020 19:30,236,0,2,1.328842671,0.037261929
B,8/23/2020 20:00,236,0,2,1.326189815,0.041374246
B,8/23/2020 20:30,236,0,2,1.326189815,0.041374246
B,8/23/2020 21:00,236,0,2,1.326189815,0.041374246
B,8/23/2020 21:30,236,0,2,1.329352156,0.041374246
B,8/23/2020 22:00,236,0,2,1.329352156,0.041374246
B,8/23/2020 22:30,236,0,2,1.326918464,0.045479885
B,8/23/2020 23:00,236,0,2,1.326918464,0.045479885
B,8/23/2020 23:30,236,0,2,1.326918464,0.045479885
B,8/24/2020 0:00,237,0,2,1.322406606,0.041255229
B,8/24/2020 0:30,237,0,2,1.322406606,0.041255229
B,8/24/2020 1:00,237,0,2,1.322406606,0.041255229
B,8/24/2020 1:30,237,0,2,1.322406606,0.041255229
B,8/24/2020 2:00,237,0,2,1.322406606,0.041255229
B,8/24/2020 2:30,237,0,2,1.322406606,0.041255229
B,8/24/2020 3:00,237,0,2,1.326101738,0.041255229
B,8/24/2020 3:30,237,0,2,1.322406606,0.041255229
B,8/24/2020 4:00,237,0,2,1.322406606,0.041255229
B,8/24/2020 4:30,237,0.194851809,2,1.322406606,0.041255229
B,8/24/2020 5:00,237,0.194851809,2,1.322406606,0.041255229
B,8/24/2020 5:30,237,0,2,1.322406606,0.041255229
B,8/24/2020 6:00,237,0.194851809,2,1.322406606,0.041255229
B,8/24/2020 6:30,237,0.154303968,2,1.322406606,0.041255229
B,8/24/2020 7:00,237,0.154518447,2,1.322406606,0.041255229
B,8/24/2020 7:30,237,0.184253363,2,1.322406606,0.041255229
B,8/24/2020 8:00,237,0,2,1.322406606,0.041255229
B,8/24/2020 8:30,237,0,2,1.318567694,0.041255229
B,8/24/2020 9:00,237,0,2,1.318567694,0.041255229
B,8/24/2020 9:30,237,0.144577106,2,1.318567694,0.041255229
B,8/24/2020 10:00,237,0.177306404,2,1.314481136,0.041255229
B,8/24/2020 10:30,237,0,2,1.316699991,0.045479885
B,8/24/2020 11:00,237,0,2,1.317458318,0.041374246
B,8/24/2020 11:30,237,0,2,1.313085489,0.041374246
B,8/24/2020 12:00,237,0,2,1.313085489,0.041374246
B,8/24/2020 12:30,237,0,2,1.315490993,0.045557732
B,8/24/2020 13:00,237,0,2,1.313069409,0.041444977
B,8/24/2020 13:30,237,0,2,1.315488485,0.045611282
B,8/24/2020 14:00,237,0,2,1.311318239,0.041539085
B,8/24/2020 14:30,237,0,2,1.311318239,0.041539085
B,8/24/2020 15:00,237,0,2,1.314105354,0.045736655
B,8/24/2020 15:30,237,0,2,1.314105354,0.045736655
B,8/24/2020 16:00,237,0,2,1.311266144,0.041633636
B,8/24/2020 16:30,237,0,2,1.314182325,0.045886915
B,8/24/2020 17:00,237,0,2,1.318225649,0.045886915
B,8/24/2020 17:30,237,0,2,1.314182325,0.045886915
B,8/24/2020 18:00,237,0,2,1.318225649,0.045886915
B,8/24/2020 18:30,237,0,2,1.317404439,0.049990378
B,8/24/2020 19:00,237,0,2,1.317404439,0.049990378
B,8/24/2020 19:30,237,0,2,1.311266144,0.041633636
B,8/24/2020 20:00,237,0,2,1.317404439,0.049990378
B,8/24/2020 20:30,237,0,2,1.311469541,0.045736655
B,8/24/2020 21:00,237,0,2,1.311469541,0.045736655
B,8/24/2020 21:30,237,0,2,1.311469541,0.045736655
B,8/24/2020 22:00,237,0,2,1.311469541,0.045736655
B,8/24/2020 22:30,237,0,2,1.311469541,0.045736655
B,8/24/2020 23:00,237,0,2,1.311614442,0.049809287
B,8/24/2020 23:30,237,0,2,1.315053379,0.049809287
B,8/25/2020 0:00,238,0,2,1.315053379,0.049809287
B,8/25/2020 0:30,238,0,2,1.315053379,0.049809287
B,8/25/2020 1:00,238,0,2,1.315053379,0.049809287
B,8/25/2020 1:30,238,0,2,1.315053379,0.049809287
B,8/25/2020 2:00,238,0,2,1.315053379,0.049809287
B,8/25/2020 2:30,238,0,2,1.309075295,0.045611282
B,8/25/2020 3:00,238,0,2,1.309545747,0.049724473
B,8/25/2020 3:30,238,0,2,1.309545747,0.049724473
B,8/25/2020 4:00,238,0.14422829,2,1.309545747,0.049724473
B,8/25/2020 4:30,238,0,2,1.309545747,0.049724473
B,8/25/2020 5:00,238,0,2,1.309545747,0.049724473
B,8/25/2020 5:30,238,0.404668373,2,1.309545747,0.049724473
B,8/25/2020 6:00,238,0,2,1.309545747,0.049724473
B,8/25/2020 6:30,238,0.389627908,2,1.309545747,0.049724473
B,8/25/2020 7:00,238,0.39454699,2,1.309545747,0.049724473
B,8/25/2020 7:30,238,0.24295929,2,1.305010234,0.045611282
B,8/25/2020 8:00,238,0.24295929,2,1.305010234,0.045611282
B,8/25/2020 8:30,238,0.24295929,2,1.305010234,0.045611282
B,8/25/2020 9:00,238,0.331652272,2,1.311614442,0.049809287
B,8/25/2020 9:30,238,0.434976692,2,1.308081212,0.049809287
B,8/25/2020 10:00,238,0.332826099,2,1.307342353,0.045736655
B,8/25/2020 10:30,238,0,2,1.313936452,0.049990378
B,8/25/2020 11:00,238,0,2,1.310307294,0.049990378
B,8/25/2020 11:30,238,0,2,1.304438567,0.049990378
B,8/25/2020 12:00,238,0,2,1.310268844,0.050099123
B,8/25/2020 12:30,238,0,2,1.306469159,0.050099123
B,8/25/2020 13:00,238,0,2,1.312516658,0.050159563
B,8/25/2020 13:30,238,0,2,1.312516658,0.050159563
B,8/25/2020 14:00,238,0,2,1.309193475,0.054435169
B,8/25/2020 14:30,238,0,2,1.308669499,0.050293219
B,8/25/2020 15:00,238,0,2,1.308669499,0.050293219
B,8/25/2020 15:30,238,0,2,1.311254442,0.054527044
B,8/25/2020 16:00,238,0,2,1.31503166,0.050377999
B,8/25/2020 16:30,238,0,2,1.308649403,0.050377999
B,8/25/2020 17:00,238,0,2,1.308649403,0.050377999
B,8/25/2020 17:30,238,0,2,1.308649403,0.050377999
B,8/25/2020 18:00,238,0,2,1.308649403,0.050377999
B,8/25/2020 18:30,238,0,2,1.312527367,0.050377999
B,8/25/2020 19:00,238,0,2,1.310231056,0.050377999
B,8/25/2020 19:30,238,0,2,1.310231056,0.050377999
B,8/25/2020 20:00,238,0,2,1.310526276,0.054527044
B,8/25/2020 20:30,238,0,2,1.310526276,0.054527044
B,8/25/2020 21:00,238,0,2,1.310526276,0.054527044
B,8/25/2020 21:30,238,0,2,1.310526276,0.054527044
B,8/25/2020 22:00,238,0,2,1.312523688,0.054527044
B,8/25/2020 22:30,238,0,2,1.312523688,0.054527044
B,8/25/2020 23:00,238,0,2,1.312520886,0.058669441
B,8/25/2020 23:30,238,0,2,1.307248268,0.054435169
B,8/26/2020 0:00,239,0.159200486,2,1.307248268,0.054435169
B,8/26/2020 0:30,239,0,2,1.310538712,0.054435169
B,8/26/2020 1:00,239,0.136376717,2,1.307248268,0.054435169
B,8/26/2020 1:30,239,0,2,1.310538712,0.054435169
B,8/26/2020 2:00,239,0.153522148,2,1.310538712,0.054435169
B,8/26/2020 2:30,239,0.153565232,2,1.310538712,0.054435169
B,8/26/2020 3:00,239,0.153608242,2,1.310538712,0.054435169
B,8/26/2020 3:30,239,0.386536985,2,1.310538712,0.054435169
B,8/26/2020 4:00,239,0.389432191,2,1.310538712,0.054435169
B,8/26/2020 4:30,239,0.3942944,2,1.310538712,0.054435169
B,8/26/2020 5:00,239,0.40399132,2,1.304345354,0.050159563
B,8/26/2020 5:30,239,0.432860848,2,1.304345354,0.050159563
B,8/26/2020 6:00,239,0.433282172,2,1.308031096,0.050159563
B,8/26/2020 6:30,239,0.43303777,2,1.311595212,0.050159563
B,8/26/2020 7:00,239,0.64265014,2,1.31170746,0.054294408
B,8/26/2020 7:30,239,0.64265014,2,1.311595212,0.050159563
B,8/26/2020 8:00,239,0.241254046,2,1.315024219,0.050159563
B,8/26/2020 8:30,239,0.432871298,2,1.319725339,0.054435169
B,8/26/2020 9:00,239,0.64460726,2,1.316762615,0.054435169
B,8/26/2020 9:30,239,0.433914169,2,1.317375823,0.050293219
B,8/26/2020 10:00,239,0.241564343,2,1.313871463,0.050293219
B,8/26/2020 10:30,239,0,2,1.318881902,0.054527044
B,8/26/2020 11:00,239,0,2,1.318881902,0.054527044
B,8/26/2020 11:30,239,0,2,1.315769163,0.054527044
B,8/26/2020 12:00,239,0,2,1.32118251,0.054643396
B,8/26/2020 12:30,239,0,2,1.315787605,0.054643396
B,8/26/2020 13:00,239,0,2,1.31738818,0.058940939
B,8/26/2020 13:30,239,0,2,1.318053702,0.054784346
B,8/26/2020 14:00,239,0,2,1.320193315,0.059039846
B,8/26/2020 14:30,239,0,2,1.318027388,0.054900253
B,8/26/2020 15:00,239,0,2,1.318027388,0.054900253
B,8/26/2020 15:30,239,0,2,1.318027388,0.054900253
B,8/26/2020 16:00,239,0,2,1.319403653,0.05918744
B,8/26/2020 16:30,239,0,2,1.318001099,0.055016714
B,8/26/2020 17:00,239,0,2,1.318001099,0.055016714
B,8/26/2020 17:30,239,0,2,1.318001099,0.055016714
B,8/26/2020 18:00,239,0,2,1.318001099,0.055016714
B,8/26/2020 18:30,239,0,2,1.317342309,0.05918744
B,8/26/2020 19:00,239,0,2,1.321206769,0.055016714
B,8/26/2020 19:30,239,0,2,1.321206769,0.055016714
B,8/26/2020 20:00,239,0,2,1.320180282,0.05918744
B,8/26/2020 20:30,239,0,2,1.320180282,0.05918744
B,8/26/2020 21:00,239,0,2,1.320180282,0.05918744
B,8/26/2020 21:30,239,0,2,1.320180282,0.05918744
B,8/26/2020 22:00,239,0,2,1.315802743,0.054900253
B,8/26/2020 22:30,239,0,2,1.315420486,0.059039846
B,8/26/2020 23:00,239,0.165797417,2,1.315420486,0.059039846
B,8/26/2020 23:30,239,0,2,1.315420486,0.059039846
B,8/27/2020 0:00,240,0.165797417,2,1.315420486,0.059039846
B,8/27/2020 0:30,240,0,2,1.315420486,0.059039846
B,8/27/2020 1:00,240,0.139198151,2,1.315420486,0.059039846
B,8/27/2020 1:30,240,0.143954062,2,1.315420486,0.059039846
B,8/27/2020 2:00,240,0.153479478,2,1.315420486,0.059039846
B,8/27/2020 2:30,240,0,2,1.313750656,0.054784346
B,8/27/2020 3:00,240,0,2,1.313750656,0.054784346
B,8/27/2020 3:30,240,0,2,1.313750656,0.054784346
B,8/27/2020 4:00,240,0.394162714,2,1.313750656,0.054784346
B,8/27/2020 4:30,240,0.40373855,2,1.313750656,0.054784346
B,8/27/2020 5:00,240,0.240370683,2,1.313750656,0.054784346
B,8/27/2020 5:30,240,0.642531481,2,1.313609189,0.058940939
B,8/27/2020 6:00,240,0.433104947,2,1.316316614,0.058940939
B,8/27/2020 6:30,240,0.644491847,2,1.316316614,0.058940939
B,8/27/2020 7:00,240,0.646957487,2,1.318957447,0.058940939
B,8/27/2020 7:30,240,0.646957487,2,1.318957447,0.058940939
B,8/27/2020 8:00,240,0.646957487,2,1.319754485,0.054784346
B,8/27/2020 8:30,240,0.646957487,2,1.319754485,0.054784346
B,8/27/2020 9:00,240,0.497603965,2,1.319754485,0.054784346
B,8/27/2020 9:30,240,0,2,1.320866277,0.059039846
B,8/27/2020 10:00,240,0,2,1.319754485,0.054784346
B,8/27/2020 10:30,240,0,2,1.320866277,0.059039846
B,8/27/2020 11:00,240,0,2,1.318194015,0.059039846
B,8/27/2020 11:30,240,0,2,1.322911925,0.05918744
B,8/27/2020 12:00,240,0,2,1.320180282,0.05918744
B,8/27/2020 12:30,240,0,2,1.318918631,0.055016714
B,8/27/2020 13:00,240,0,2,1.320179138,0.059335707
B,8/27/2020 13:30,240,0,2,1.32505527,0.059386247
B,8/27/2020 14:00,240,0,2,1.322273947,0.059386247
B,8/27/2020 14:30,240,0,2,1.317335936,0.059386247
B,8/27/2020 15:00,240,0,2,1.317994286,0.055201289
B,8/27/2020 15:30,240,0,2,1.319374064,0.05950977
B,8/27/2020 16:00,240,0,2,1.318619753,0.063695187
B,8/27/2020 16:30,240,0,2,1.319739025,0.068036508
B,8/27/2020 17:00,240,0,2,1.322103391,0.068036508
B,8/27/2020 17:30,240,0,2,1.323168179,0.063850629
B,8/27/2020 18:00,240,0,2,1.323168179,0.063850629
B,8/27/2020 18:30,240,0,2,1.321206913,0.063850629
B,8/27/2020 19:00,240,0,2,1.323717116,0.063850629
B,8/27/2020 19:30,240,0,2,1.320151478,0.05950977
B,8/27/2020 20:00,240,0,2,1.320151478,0.05950977
B,8/27/2020 20:30,240,0,2,1.320151478,0.05950977
B,8/27/2020 21:00,240,0,2,1.320151478,0.05950977
B,8/27/2020 21:30,240,0,2,1.319345501,0.063695187
B,8/27/2020 22:00,240,0,2,1.319345501,0.063695187
B,8/27/2020 22:30,240,0,2,1.319345501,0.063695187
B,8/27/2020 23:00,240,0,2,1.319345501,0.063695187
B,8/27/2020 23:30,240,0,2,1.317335936,0.059386247
F,5/22/2020 0:00,143,1.393881355,2,1.75,0.019843704
F,5/22/2020 0:30,143,1.393881355,2,1.75,0.019843704
F,5/22/2020 1:00,143,1.393881355,2,1.75,0.019843704
F,5/22/2020 1:30,143,1.393881355,2,1.75,0.019843704
F,5/22/2020 2:00,143,1.393881355,2,1.75,0.019843704
F,5/22/2020 2:30,143,1.449539364,2,1.75,0.019843704
F,5/22/2020 3:00,143,1.392312016,2,1.75,0.02164254
F,5/22/2020 3:30,143,1.444243455,2,1.75,0.02164254
F,5/22/2020 4:00,143,1.444243455,2,1.75,0.02164254
F,5/22/2020 4:30,143,1.444243455,2,1.75,0.02164254
F,5/22/2020 5:00,143,1.444243455,2,1.75,0.02164254
F,5/22/2020 5:30,143,1.393918641,2,1.75,0.019802739
F,5/22/2020 6:00,143,1.392362928,2,1.75,0.021577059
F,5/22/2020 6:30,143,1.392362928,2,1.75,0.021577059
F,5/22/2020 7:00,143,1.392362928,2,1.75,0.021577059
F,5/22/2020 7:30,143,1.392362928,2,1.75,0.021577059
F,5/22/2020 8:00,143,1.393918641,2,1.75,0.019802739
F,5/22/2020 8:30,143,1.393918641,2,1.75,0.019802739
F,5/22/2020 9:00,143,1.192951931,2,1.75,0.019802739
F,5/22/2020 9:30,143,1.034307308,2,1.75,0.019802739
F,5/22/2020 10:00,143,0.943614615,2,1.75,0.019802739
F,5/22/2020 10:30,143,0.981185177,2,1.75,0.019802739
F,5/22/2020 11:00,143,1.034145271,2,1.249369821,0.007318188
F,5/22/2020 11:30,143,0.692712561,2,1.494376751,0.018322796
F,5/22/2020 12:00,143,1.084588459,2,1.423589047,0.029440407
F,5/22/2020 12:30,143,0.766725718,2,1.395388316,0.029498544
F,5/22/2020 13:00,143,0.992871285,2,1.21817423,0.018534022
F,5/22/2020 13:30,143,0,0.852512959,0.125,0.076815681
F,5/22/2020 14:00,143,0.947272519,2,1.187277809,0.018534022
F,5/22/2020 14:30,143,0,1.5,0.125,0.096954068
F,5/22/2020 15:00,143,0.983803161,2,1.178245912,0.026094972
F,5/22/2020 15:30,143,0.970054544,2,1.181333335,0.022393977
F,5/22/2020 16:00,143,0,1.341112075,0.125,0.105346223
F,5/22/2020 16:30,143,0,1.5,0.125,0.109541873
F,5/22/2020 17:00,143,0,1.5,0.125,0.105346223
F,5/22/2020 17:30,143,0,1.240077864,0.125,0.09733307
F,5/22/2020 18:00,143,0,1.5,0.125,0.0894922
F,5/22/2020 18:30,143,0,1.341112075,0.125,0.077477723
F,5/22/2020 19:00,143,0,1.341112075,0.125,0.073633718
F,5/22/2020 19:30,143,0,1.341112075,0.125,0.065726409
F,5/22/2020 20:00,143,0,1.341112075,0.125,0.06169169
F,5/22/2020 20:30,143,0,1.341112075,0.125,0.050047738
